,depot,pc_001,pc_002,pc_003,pc_004,pc_005,pc_006,pc_007,pc_008,pc_009,pc_010,pc_011,pc_012,pc_013,pc_014,pc_015,pc_016,pc_017,pc_018,pc_019,pc_020,pc_021,pc_022,pc_023,pc_024,pc_025,pc_026,pc_027,pc_028,pc_029,pc_030,pc_031,pc_032,pc_033,pc_034,pc_035,pc_036,pc_037,pc_038,pc_039,pc_040,pc_041,pc_042,pc_043,pc_044,pc_045,pc_046,pc_047,pc_048,pc_049,pc_050,pc_051,pc_052,pc_053,pc_054,pc_055,pc_056,pc_057,pc_058,pc_059,pc_060,pc_061,pc_062,pc_063,pc_064,pc_065,pc_066,pc_067,pc_068,pc_069,pc_070,pc_071,pc_072,pc_073,pc_074,pc_075,pc_076,pc_077,pc_078,pc_079,pc_080,pc_081,pc_082,pc_083,pc_084,pc_085,pc_086,pc_087,pc_088,pc_089,pc_090,pc_091,pc_092,pc_093,pc_094,pc_095,pc_096,pc_097,pc_098,pc_099,pc_100,pc_101,pc_102,pc_103,pc_104,pc_105,pc_106,pc_107,pc_108,pc_109,pc_110,pc_111,pc_112,pc_113,pc_114,pc_115,pc_116,pc_117,pc_118,pc_119,pc_120,pc_121,pc_122,pc_123,pc_124,pc_125,pc_126,pc_127,pc_128,pc_129,pc_130,pc_131,pc_132,pc_133,pc_134,pc_135,pc_136,pc_137
pc_070,22.43333333333333,9.816666666666666,12.233333333333333,15.1,18.433333333333334,23.25,7.316666666666666,9.983333333333333,16.4,5.016666666666667,14.833333333333336,21.93333333333333,6.7666666666666675,9.416666666666666,12.5,9.35,12.683333333333335,10.066666666666666,21.166666666666668,6.0166666666666675,15.516666666666667,12.416666666666664,14.333333333333336,7.2666666666666675,18.783333333333328,10.316666666666666,4.3,3.983333333333333,13.416666666666664,4.3,10.016666666666667,10.6,12.666666666666664,17.5,11.583333333333336,10.066666666666666,14.3,11.7,9.833333333333334,15.7,7.2333333333333325,21.88333333333333,3.816666666666667,14.916666666666664,12.2,6.55,4.183333333333334,18.116666666666667,17.516666666666666,8.716666666666667,13.1,9.75,14.533333333333333,12.5,8.766666666666667,10.883333333333333,12.766666666666667,7.916666666666668,11.083333333333336,11.116666666666667,9.866666666666667,19.216666666666665,2.8666666666666667,8.566666666666666,4.933333333333334,10.566666666666666,13.8,3.283333333333333,19.483333333333334,11.366666666666667,0.0,14.35,3.1666666666666665,16.216666666666665,7.7,32.53333333333333,13.183333333333335,8.4,10.666666666666666,15.616666666666667,8.966666666666667,4.45,13.733333333333333,12.3,15.016666666666667,12.216666666666667,18.7,12.25,4.416666666666667,2.75,15.583333333333336,12.433333333333335,10.433333333333334,1.0833333333333333,31.23333333333333,14.55,6.083333333333332,13.466666666666667,22.816666666666666,11.683333333333335,26.266666666666666,15.616666666666667,7.9833333333333325,32.28333333333333,6.9833333333333325,16.566666666666666,24.41666666666667,4.35,14.583333333333336,2.1666666666666665,22.216666666666665,13.816666666666665,2.183333333333333,14.133333333333333,11.6,12.416666666666664,12.5,8.4,21.9,2.9166666666666665,8.216666666666667,3.8666666666666663,15.35,19.216666666666665,13.916666666666664,10.65,16.333333333333332,9.1,8.833333333333334,8.5,14.65,10.65,17.05,14.633333333333333,11.716666666666667,4.566666666666666,16.166666666666668,9.633333333333333
pc_071,21.466666666666665,4.916666666666667,14.95,5.233333333333333,7.866666666666666,14.5,11.5,1.8666666666666667,22.83333333333333,12.416666666666664,20.366666666666667,16.75,8.366666666666667,9.483333333333333,10.633333333333333,17.216666666666665,6.1,18.633333333333333,20.25,10.45,21.05,4.4,3.1666666666666665,11.116666666666667,17.866666666666667,16.766666666666666,11.833333333333336,10.316666666666666,16.733333333333334,8.516666666666667,6.45,14.433333333333335,7.116666666666666,18.166666666666668,14.3,4.7,19.0,3.683333333333333,18.05,22.83333333333333,16.233333333333334,16.083333333333332,10.066666666666666,5.566666666666666,5.616666666666666,8.15,10.5,23.0,23.05,13.716666666666667,11.283333333333333,3.216666666666667,2.783333333333333,5.9,10.916666666666664,5.5166666666666675,20.983333333333334,11.433333333333335,19.3,19.33333333333333,16.916666666666668,18.316666666666666,10.116666666666667,15.833333333333336,13.883333333333333,5.416666666666668,5.633333333333334,11.616666666666667,18.58333333333333,15.9,10.366666666666667,0.0,11.5,14.366666666666667,15.8,24.86666666666667,3.466666666666667,16.45,4.766666666666667,13.766666666666667,8.05,13.4,4.4,8.85,20.55,10.366666666666667,17.783333333333335,4.133333333333334,12.433333333333335,11.583333333333336,4.766666666666667,11.25,6.7,10.083333333333334,21.15,12.7,13.483333333333333,11.616666666666667,21.86666666666667,19.9,25.35,7.433333333333334,16.983333333333334,22.18333333333333,10.833333333333336,21.48333333333333,17.833333333333332,11.233333333333333,19.533333333333328,11.166666666666664,21.316666666666666,3.5,11.183333333333335,12.266666666666667,19.7,10.566666666666666,4.4,16.5,15.316666666666665,10.2,4.433333333333334,12.866666666666667,20.9,12.633333333333333,12.066666666666665,5.5,21.25,13.283333333333333,7.916666666666668,18.233333333333334,20.2,5.316666666666666,4.4,2.6333333333333333,19.816666666666666,11.866666666666667,3.9,14.933333333333335
pc_072,23.216666666666665,8.583333333333334,11.0,15.333333333333336,17.183333333333334,22.016666666666666,8.166666666666666,10.833333333333336,17.733333333333334,6.1,16.566666666666666,22.766666666666666,7.6,8.166666666666666,11.25,8.65,13.516666666666667,9.433333333333334,22.0,6.866666666666666,16.583333333333332,11.183333333333335,13.15,6.033333333333332,19.633333333333333,9.15,3.066666666666667,2.85,12.183333333333335,5.216666666666667,10.866666666666667,11.666666666666664,13.5,18.33333333333333,10.333333333333334,10.9,15.366666666666667,10.45,11.166666666666664,17.05,8.566666666666666,20.633333333333333,4.483333333333333,15.65,13.05,7.4,2.7333333333333334,19.183333333333334,19.25,9.783333333333333,13.95,10.6,12.25,13.333333333333336,7.5166666666666675,11.716666666666667,14.1,8.766666666666667,12.416666666666664,12.45,11.2,20.066666666666666,3.65,7.4,4.7,11.4,12.566666666666665,0.11666666666666667,20.33333333333333,10.2,2.9833333333333334,13.116666666666667,0.0,14.983333333333333,6.533333333333332,31.3,11.95,7.2333333333333325,9.433333333333334,14.383333333333333,9.8,4.216666666666667,12.483333333333333,13.15,16.75,13.066666666666665,19.55,13.083333333333336,3.1666666666666665,4.0,14.333333333333336,11.2,11.266666666666667,2.65,30.0,13.316666666666665,7.166666666666668,14.316666666666665,23.61666666666667,13.016666666666667,27.1,14.366666666666667,9.333333333333334,31.03333333333333,5.7333333333333325,17.633333333333333,25.25,3.1166666666666667,15.666666666666664,4.083333333333333,23.066666666666666,12.583333333333336,3.7666666666666666,14.966666666666667,10.433333333333334,11.166666666666664,13.35,7.2333333333333325,22.75,3.883333333333333,9.05,5.2,16.416666666666668,20.066666666666666,14.766666666666667,11.5,17.4,10.166666666666666,9.666666666666666,9.033333333333333,16.1,11.483333333333333,15.8,12.35,10.55,5.533333333333332,14.933333333333335,8.466666666666667
pc_073,28.33333333333333,11.466666666666667,9.716666666666667,12.4,13.833333333333336,14.083333333333336,18.916666666666668,15.15,27.93333333333333,18.683333333333334,28.65,24.716666666666665,17.633333333333333,10.133333333333333,6.05,13.766666666666667,15.116666666666667,16.216666666666665,28.66666666666667,17.616666666666667,28.91666666666667,11.15,12.183333333333335,12.766666666666667,23.75,13.333333333333336,14.9,15.45,12.566666666666665,16.133333333333333,16.65,23.68333333333333,16.133333333333333,28.35,9.8,15.766666666666667,27.7,12.416666666666664,23.23333333333333,29.11666666666667,18.033333333333328,8.816666666666666,16.75,12.733333333333333,14.516666666666667,17.416666666666668,14.566666666666665,31.5,31.33333333333333,21.58333333333333,20.466666666666665,14.916666666666664,11.45,14.933333333333335,10.166666666666666,16.6,26.18333333333333,19.516666666666666,24.5,22.1,23.28333333333333,25.18333333333333,16.25,12.166666666666664,16.266666666666666,15.466666666666667,10.866666666666667,15.116666666666667,26.86666666666667,12.45,16.3,14.166666666666664,15.0,0.0,12.95,19.466666666666665,11.866666666666667,15.433333333333335,9.916666666666666,2.35,18.35,15.066666666666665,10.183333333333334,19.033333333333328,28.83333333333333,20.55,25.2,17.366666666666667,14.083333333333336,17.266666666666666,11.416666666666664,5.666666666666668,17.05,16.0,18.533333333333328,1.7166666666666666,19.75,21.8,28.78333333333333,25.1,28.08333333333333,11.45,19.216666666666665,22.05,12.483333333333333,29.95,17.85,12.883333333333333,27.98333333333333,16.166666666666668,25.61666666666667,11.3,16.366666666666667,22.466666666666665,15.45,4.233333333333333,16.3,13.866666666666667,21.5,16.466666666666665,14.933333333333335,17.283333333333335,28.75,19.733333333333334,22.266666666666666,15.55,29.716666666666665,21.95,18.216666666666665,17.166666666666668,28.18333333333333,14.783333333333333,16.866666666666667,11.55,15.116666666666667,18.133333333333333,15.116666666666667,11.483333333333333
pc_074,25.7,11.983333333333333,6.366666666666666,18.55,20.58333333333333,23.95,12.383333333333333,14.983333333333333,16.383333333333333,9.633333333333333,16.233333333333334,26.91666666666667,11.766666666666667,10.5,10.816666666666665,2.033333333333333,17.683333333333334,4.016666666666667,25.43333333333333,11.016666666666667,17.9,14.583333333333336,16.55,8.966666666666667,23.78333333333333,3.3,6.466666666666668,7.0166666666666675,5.1,9.366666666666667,15.016666666666667,15.216666666666667,17.666666666666668,22.75,5.7,15.05,16.9,13.85,10.816666666666665,17.083333333333332,5.816666666666666,20.183333333333334,8.633333333333333,18.883333333333333,17.2,11.55,6.133333333333334,20.483333333333334,18.9,13.333333333333336,18.1,14.75,15.65,17.5,7.1,15.883333333333333,13.766666666666667,12.983333333333333,12.083333333333336,10.55,10.85,24.216666666666665,7.816666666666666,1.55,4.6,15.566666666666665,15.966666666666667,6.683333333333334,24.48333333333333,4.35,7.216666666666668,16.516666666666666,6.566666666666666,13.566666666666665,0.0,30.83333333333333,15.35,2.35,12.833333333333336,13.916666666666664,13.966666666666667,3.3833333333333333,15.883333333333333,17.216666666666665,16.4,17.133333333333333,23.7,17.25,3.3833333333333333,7.366666666666666,17.566666666666666,9.25,15.433333333333335,6.316666666666666,29.9,12.85,10.7,18.366666666666667,26.16666666666667,12.5,31.266666666666666,17.6,7.683333333333334,33.416666666666664,8.683333333333334,18.95,29.41666666666667,5.5,16.966666666666665,6.05,27.216666666666665,15.983333333333333,6.116666666666666,19.033333333333328,3.9,10.716666666666667,17.5,1.4833333333333334,26.9,8.033333333333333,13.2,7.166666666666668,17.733333333333334,24.216666666666665,18.83333333333333,15.65,18.716666666666665,13.716666666666667,13.833333333333336,4.966666666666667,15.766666666666667,15.633333333333333,19.2,15.75,4.0,9.916666666666666,18.33333333333333,2.6
pc_075,22.16666666666667,24.35,22.5,20.933333333333334,17.183333333333334,13.9,31.2,26.03333333333333,30.23333333333333,34.333333333333336,27.766666666666666,18.566666666666666,31.466666666666665,25.78333333333333,21.7,27.91666666666667,24.36666666666667,30.38333333333333,22.516666666666666,33.266666666666666,25.15,22.1,23.13333333333333,28.41666666666667,17.6,27.48333333333333,30.53333333333333,31.08333333333333,25.35,31.78333333333333,27.36666666666667,30.55,24.2,24.966666666666665,25.45,25.7,28.75,23.216666666666665,33.55,31.23333333333333,32.18333333333333,12.916666666666664,32.4,21.88333333333333,22.68333333333333,31.25,30.2,25.75,28.05,31.05,22.61666666666667,28.03333333333333,22.4,23.516666666666666,25.816666666666666,26.78333333333333,29.35,30.48333333333333,32.666666666666664,33.833333333333336,31.78333333333333,19.033333333333328,31.88333333333333,27.816666666666666,31.91666666666667,25.38333333333333,21.816666666666666,30.766666666666666,20.716666666666665,26.566666666666666,31.93333333333333,25.11666666666667,30.65,18.516666666666666,28.6,0.0,22.816666666666666,29.6,24.18333333333333,20.233333333333334,29.36666666666667,30.7,21.133333333333333,29.68333333333333,27.95,27.216666666666665,19.033333333333328,28.28333333333333,29.73333333333333,32.916666666666664,21.383333333333333,21.1,27.45,31.63333333333333,8.116666666666667,19.166666666666668,32.98333333333333,28.13333333333333,22.63333333333333,33.25,21.93333333333333,17.533333333333335,32.0,13.05,28.13333333333333,25.11666666666667,11.683333333333335,28.53333333333333,28.83333333333333,31.8,19.45,22.266666666666666,32.016666666666666,29.9,28.216666666666665,19.883333333333333,28.55,29.15,15.333333333333336,32.11666666666667,27.73333333333333,32.916666666666664,25.28333333333333,17.65,28.58333333333333,25.466666666666665,26.35,30.23333333333333,29.23333333333333,31.316666666666666,27.6,24.7,27.816666666666666,22.5,27.9,33.766666666666666,26.066666666666666,27.13333333333333
pc_076,22.766666666666666,4.416666666666667,14.45,4.316666666666666,6.966666666666668,12.3,13.2,4.316666666666666,23.73333333333333,14.65,21.266666666666666,15.666666666666664,10.583333333333334,8.983333333333333,10.133333333333333,17.316666666666666,5.016666666666667,18.05,21.55,12.683333333333335,21.95,2.6166666666666667,2.25,10.533333333333333,19.166666666666668,17.3,11.25,12.45,16.233333333333334,10.75,7.35,15.333333333333336,6.033333333333332,19.433333333333334,13.783333333333333,5.666666666666668,19.883333333333333,3.1666666666666665,21.0,23.73333333333333,18.416666666666668,13.716666666666667,12.3,4.65,4.533333333333333,10.383333333333333,10.9,24.266666666666666,23.95,14.616666666666667,11.966666666666667,5.666666666666668,1.35,4.833333333333333,10.4,6.5,21.83333333333333,12.333333333333336,22.266666666666666,22.28333333333333,19.08333333333333,19.616666666666667,12.333333333333336,15.25,14.033333333333333,5.366666666666666,3.2666666666666666,12.883333333333333,19.883333333333333,15.383333333333333,12.6,3.4166666666666665,12.766666666666667,11.483333333333333,15.216666666666667,23.016666666666666,0.0,15.866666666666667,4.25,11.183333333333335,9.35,12.833333333333336,2.316666666666667,9.733333333333333,21.45,11.266666666666667,19.08333333333333,6.583333333333332,11.85,13.816666666666665,3.6166666666666663,10.75,7.433333333333334,12.316666666666665,19.783333333333328,10.116666666666667,15.716666666666667,12.5,23.15,22.86666666666667,26.65,5.083333333333333,19.166666666666668,20.83333333333333,10.25,22.75,16.75,10.65,20.433333333333334,13.916666666666664,22.61666666666667,0.6333333333333333,13.416666666666664,13.166666666666664,19.116666666666667,10.05,6.833333333333332,15.916666666666664,14.233333333333333,12.433333333333335,6.883333333333334,15.05,21.78333333333333,11.55,12.966666666666667,5.45,22.516666666666666,14.183333333333335,9.216666666666667,17.65,21.1,4.666666666666667,6.1,1.45,19.233333333333334,14.1,5.016666666666667,14.416666666666664
pc_077,23.8,12.683333333333335,8.116666666666667,19.25,21.116666666666667,25.95,12.083333333333336,15.683333333333335,14.75,10.35,14.333333333333336,27.63333333333333,12.466666666666667,11.2,12.566666666666665,1.8166666666666669,18.383333333333333,2.533333333333333,23.53333333333333,11.716666666666667,16.0,15.283333333333333,17.266666666666666,9.7,24.48333333333333,4.05,7.166666666666668,7.716666666666668,5.5,10.066666666666666,15.716666666666667,13.3,18.366666666666667,20.83333333333333,7.45,15.766666666666667,15.0,14.566666666666665,8.916666666666666,14.8,3.933333333333333,20.95,9.333333333333334,19.58333333333333,17.9,12.25,6.833333333333332,18.6,17.0,11.416666666666664,18.8,15.45,16.366666666666667,18.2,8.0,16.583333333333332,11.866666666666667,12.683333333333335,10.183333333333334,8.9,8.966666666666667,24.91666666666667,8.516666666666667,3.333333333333333,5.3,16.266666666666666,16.666666666666668,7.383333333333334,24.6,5.1,7.916666666666668,17.216666666666665,7.283333333333332,15.316666666666665,2.4833333333333334,31.61666666666667,16.05,0.0,13.533333333333333,15.666666666666664,14.666666666666664,4.1,16.6,16.916666666666668,14.5,16.833333333333332,24.4,17.95,4.1,8.066666666666666,18.266666666666666,11.0,16.133333333333333,7.0166666666666675,30.66666666666667,14.6,9.0,18.08333333333333,24.266666666666666,10.866666666666667,29.63333333333333,18.3,6.033333333333332,34.96666666666667,9.416666666666666,17.05,29.98333333333333,6.216666666666668,15.066666666666665,6.75,27.93333333333333,16.683333333333334,6.816666666666666,18.75,4.0,12.466666666666667,18.2,0.9166666666666666,27.6,8.733333333333333,13.916666666666664,5.633333333333334,15.833333333333336,24.93333333333333,18.533333333333328,16.35,16.816666666666666,12.683333333333335,14.533333333333333,3.066666666666667,13.866666666666667,16.35,19.9,16.466666666666665,4.5,10.616666666666667,19.033333333333328,4.35
pc_078,21.816666666666666,3.783333333333333,10.4,7.366666666666666,9.233333333333333,14.05,11.866666666666667,5.233333333333333,23.1,12.983333333333333,20.633333333333333,18.616666666666667,8.933333333333334,4.933333333333334,5.883333333333334,12.666666666666664,7.966666666666668,15.116666666666667,20.6,11.016666666666667,21.33333333333333,3.216666666666667,5.2,8.483333333333333,18.233333333333334,12.216666666666667,9.766666666666667,10.883333333333333,12.183333333333335,9.083333333333334,6.716666666666668,14.7,8.983333333333333,18.433333333333334,9.783333333333333,6.633333333333334,19.266666666666666,2.5,18.95,23.1,15.7,14.55,10.633333333333333,7.7,7.5,8.716666666666667,9.433333333333334,23.266666666666666,23.316666666666666,14.0,12.55,5.0,4.3,7.783333333333332,6.366666666666666,7.466666666666668,21.9,11.7,20.216666666666665,20.233333333333334,17.283333333333335,18.666666666666668,10.683333333333334,10.416666666666666,11.983333333333333,7.4,4.6,10.833333333333336,18.933333333333334,11.35,10.95,5.15,10.716666666666667,9.6,11.2,24.35,4.633333333333334,13.05,0.0,9.0,8.416666666666666,10.766666666666667,4.533333333333333,9.116666666666667,20.816666666666666,10.633333333333333,18.15,7.433333333333334,9.8,12.15,6.383333333333334,6.4833333333333325,7.133333333333334,10.65,22.03333333333333,7.933333333333334,14.05,11.883333333333333,22.216666666666665,20.8,25.7,6.416666666666668,17.116666666666667,23.08333333333333,8.2,21.75,20.166666666666668,8.583333333333334,19.8,11.733333333333333,21.66666666666667,4.15,11.75,12.533333333333333,14.533333333333333,5.8,6.383333333333334,12.116666666666667,17.183333333333334,10.783333333333333,5.0,12.983333333333333,21.166666666666668,14.516666666666667,12.333333333333336,7.4833333333333325,21.516666666666666,13.55,8.283333333333333,14.833333333333336,20.466666666666665,7.633333333333334,7.85,4.4,14.633333333333333,12.433333333333335,6.966666666666668,10.383333333333333
pc_079,29.75,10.916666666666664,10.266666666666667,11.75,13.183333333333335,14.0,18.366666666666667,14.583333333333336,27.566666666666666,18.133333333333333,28.08333333333333,23.18333333333333,17.066666666666666,9.583333333333334,5.5,13.216666666666667,14.466666666666667,15.666666666666664,30.1,17.05,28.35,10.5,11.533333333333333,12.216666666666667,25.18333333333333,12.766666666666667,14.333333333333336,14.883333333333333,12.733333333333333,15.583333333333336,16.083333333333332,23.11666666666667,15.483333333333333,27.8,9.25,15.116666666666667,27.13333333333333,11.866666666666667,22.68333333333333,28.566666666666666,17.466666666666665,10.233333333333333,16.2,12.083333333333336,13.866666666666667,16.866666666666667,14.0,30.95,30.766666666666666,21.016666666666666,19.816666666666666,14.366666666666667,10.8,14.283333333333333,9.6,15.95,25.63333333333333,18.95,23.95,21.73333333333333,22.716666666666665,26.61666666666667,15.683333333333335,11.616666666666667,15.716666666666667,14.816666666666665,10.216666666666667,14.566666666666665,28.3,11.9,15.733333333333333,13.516666666666667,14.45,2.5,12.4,20.9,11.216666666666667,14.883333333333333,9.366666666666667,0.0,17.783333333333335,14.5,9.533333333333333,18.483333333333334,28.266666666666666,20.0,25.58333333333333,16.8,13.533333333333333,16.716666666666665,10.766666666666667,5.95,16.5,15.433333333333335,19.95,0.3,19.2,21.25,30.216666666666665,24.53333333333333,29.516666666666666,10.8,18.866666666666667,23.48333333333333,11.933333333333335,29.4,19.266666666666666,12.316666666666665,27.41666666666667,15.6,27.03333333333333,10.65,15.816666666666665,21.9,15.083333333333336,3.683333333333333,15.75,13.3,21.383333333333333,15.916666666666664,14.366666666666667,16.716666666666665,28.18333333333333,19.08333333333333,21.7,14.9,29.16666666666667,21.383333333333333,17.65,16.6,27.63333333333333,14.133333333333333,16.216666666666665,10.9,15.183333333333335,17.566666666666666,14.466666666666667,10.933333333333335
pc_080,15.283333333333333,8.083333333333334,17.416666666666668,9.4,12.25,19.966666666666665,5.7666666666666675,6.933333333333334,16.3,7.933333333333334,13.833333333333336,14.833333333333336,9.8,12.366666666666667,13.716666666666667,16.2,6.9833333333333325,16.983333333333334,14.066666666666665,6.3,14.516666666666667,10.316666666666666,8.633333333333333,11.6,11.683333333333335,16.716666666666665,10.183333333333334,8.683333333333334,19.33333333333333,6.1,3.6166666666666663,7.9,6.966666666666668,11.633333333333333,16.75,4.366666666666666,12.45,9.033333333333333,13.166666666666664,16.3,14.783333333333333,21.966666666666665,7.0,9.216666666666667,6.5,9.583333333333334,8.883333333333333,16.466666666666665,16.516666666666666,7.183333333333334,6.0,8.233333333333333,8.116666666666667,6.8,13.383333333333333,5.183333333333334,14.4,4.9,13.516666666666667,14.45,11.266666666666667,12.116666666666667,7.0,14.966666666666667,12.266666666666667,4.866666666666666,10.966666666666667,9.983333333333333,12.383333333333333,18.58333333333333,8.75,10.25,9.866666666666667,17.45,14.1,28.36666666666667,9.383333333333333,14.8,7.85,16.85,0.0,11.783333333333333,9.883333333333333,2.3,14.016666666666667,3.8333333333333335,11.6,6.85,10.733333333333333,8.566666666666666,10.233333333333333,14.333333333333336,2.833333333333333,8.45,25.066666666666666,15.783333333333333,8.783333333333333,5.066666666666666,15.666666666666664,14.1,19.166666666666668,13.316666666666665,15.466666666666667,24.11666666666667,11.316666666666665,14.95,17.35,10.666666666666666,13.0,9.533333333333333,15.116666666666667,8.833333333333334,9.55,5.7333333333333325,18.0,13.633333333333333,5.9833333333333325,14.8,14.466666666666667,7.35,7.183333333333334,11.233333333333333,14.35,11.8,5.533333333333332,4.95,14.716666666666667,6.75,1.8333333333333333,15.866666666666667,13.666666666666664,4.933333333333334,12.933333333333335,8.1,18.1,9.0,11.183333333333335,16.533333333333335
pc_081,25.91666666666667,9.533333333333333,8.933333333333334,16.283333333333335,18.15,22.966666666666665,9.0,12.2,16.316666666666666,6.25,15.15,24.13333333333333,8.966666666666667,8.283333333333333,11.35,5.366666666666666,14.883333333333333,6.15,24.36666666666667,8.233333333333333,16.816666666666666,12.133333333333333,14.116666666666667,6.55,21.0,5.866666666666666,4.016666666666667,4.566666666666666,8.35,6.5,12.233333333333333,11.833333333333336,14.866666666666667,19.366666666666667,8.266666666666667,12.266666666666667,15.533333333333333,11.416666666666664,9.75,15.616666666666667,5.35,20.75,6.0166666666666675,16.616666666666667,14.416666666666664,8.766666666666667,3.683333333333333,19.416666666666668,17.833333333333332,9.95,15.316666666666665,11.966666666666667,13.216666666666667,14.7,6.783333333333332,13.083333333333336,12.683333333333335,9.583333333333334,11.0,11.033333333333333,9.783333333333333,21.433333333333334,5.066666666666666,4.116666666666666,1.2166666666666666,12.766666666666667,13.516666666666667,4.25,21.7,6.916666666666668,3.8333333333333335,14.066666666666665,4.133333333333334,15.083333333333336,3.25,31.4,12.9,3.95,10.383333333333333,14.483333333333333,11.166666666666664,0.0,13.45,13.816666666666665,15.333333333333336,13.733333333333333,20.916666666666668,14.45,0.95,3.983333333333333,15.3,11.3,12.633333333333333,2.933333333333333,30.45,13.416666666666664,7.316666666666666,14.983333333333333,26.38333333333333,11.6,28.466666666666665,15.333333333333336,7.9,32.0,6.2666666666666675,17.866666666666667,26.61666666666667,3.066666666666667,15.9,2.6666666666666665,24.43333333333333,13.533333333333333,2.7333333333333334,15.65,7.15,11.266666666666667,14.716666666666667,3.95,24.11666666666667,5.116666666666666,10.416666666666666,3.783333333333333,16.666666666666668,21.433333333333334,15.433333333333335,12.866666666666667,17.633333333333333,10.333333333333334,11.033333333333333,5.75,14.683333333333335,12.85,16.766666666666666,13.316666666666665,7.2666666666666675,6.533333333333332,15.883333333333333,5.183333333333334
pc_082,23.316666666666666,4.583333333333333,13.316666666666665,3.283333333333333,5.666666666666668,11.083333333333336,13.766666666666667,5.45,24.28333333333333,15.833333333333336,21.83333333333333,14.733333333333333,11.716666666666667,7.85,8.783333333333333,15.566666666666665,5.583333333333332,18.016666666666666,22.1,13.283333333333333,22.516666666666666,2.35,2.0166666666666666,11.4,17.2,15.133333333333333,13.266666666666667,13.666666666666664,15.1,11.866666666666667,7.9,15.883333333333333,6.6,20.0,12.7,6.2333333333333325,20.45,3.466666666666667,21.066666666666666,24.28333333333333,18.616666666666667,12.083333333333336,13.416666666666664,3.6166666666666663,5.1,11.5,12.933333333333335,24.83333333333333,24.5,15.183333333333335,11.35,6.783333333333332,2.4833333333333334,5.383333333333334,9.283333333333333,7.05,22.4,12.883333333333333,21.86666666666667,22.35,19.633333333333333,17.65,13.466666666666667,13.333333333333336,14.9,5.933333333333334,2.066666666666667,13.75,20.433333333333334,14.25,13.733333333333333,4.533333333333333,13.633333333333333,9.85,14.116666666666667,21.383333333333333,3.05,15.95,4.433333333333334,9.55,9.916666666666666,13.683333333333335,0.0,10.3,22.0,11.816666666666665,17.116666666666667,7.7,12.716666666666667,14.933333333333335,2.3,9.4,7.9833333333333325,13.433333333333335,18.483333333333334,8.483333333333333,16.683333333333334,13.066666666666665,23.716666666666665,22.466666666666665,24.93333333333333,3.433333333333333,20.033333333333328,19.516666666666666,11.1,23.316666666666666,16.616666666666667,11.5,21.0,14.783333333333333,20.883333333333333,2.5,14.533333333333333,13.716666666666667,17.433333333333334,8.716666666666667,7.966666666666668,15.033333333333333,13.3,13.566666666666665,8.0,15.9,22.35,10.616666666666667,13.516666666666667,6.0166666666666675,23.08333333333333,14.733333333333333,9.783333333333333,17.75,21.65,5.233333333333333,7.2333333333333325,2.0166666666666666,17.55,15.216666666666667,5.4833333333333325,13.3
pc_083,15.5,9.833333333333334,19.033333333333328,11.016666666666667,13.866666666666667,21.58333333333333,4.733333333333333,8.533333333333333,15.25,6.9,12.8,15.05,11.4,14.133333333333333,15.483333333333333,16.233333333333334,8.583333333333334,16.966666666666665,14.283333333333333,7.9,13.483333333333333,11.916666666666664,10.25,13.216666666666667,11.9,18.483333333333334,11.783333333333333,10.3,19.933333333333334,7.716666666666668,5.4833333333333325,6.866666666666666,8.566666666666666,10.583333333333334,18.366666666666667,5.966666666666668,11.416666666666664,10.8,12.133333333333333,15.25,13.733333333333333,23.58333333333333,8.6,10.833333333333336,8.116666666666667,11.183333333333335,10.483333333333333,15.433333333333335,15.483333333333333,6.15,6.2333333333333325,9.833333333333334,9.733333333333333,8.4,14.983333333333333,6.783333333333332,13.366666666666667,3.85,12.466666666666667,13.416666666666664,10.233333333333333,12.35,8.616666666666667,16.566666666666666,13.866666666666667,6.466666666666668,12.566666666666665,11.583333333333336,12.616666666666667,19.533333333333328,10.35,11.85,11.483333333333333,19.216666666666665,15.7,28.6,11.0,15.65,9.6,18.6,3.25,13.383333333333333,11.5,0.0,12.983333333333333,2.783333333333333,11.816666666666665,8.466666666666667,12.333333333333336,9.983333333333333,11.85,16.1,4.716666666666667,10.05,24.73333333333333,17.533333333333335,7.7333333333333325,4.033333333333333,15.9,13.066666666666665,19.383333333333333,14.933333333333335,14.416666666666664,24.33333333333333,12.933333333333335,13.9,17.566666666666666,12.266666666666667,11.966666666666667,11.133333333333333,15.35,10.45,11.166666666666664,4.7,18.4,15.4,7.583333333333332,16.283333333333335,14.683333333333335,8.95,8.933333333333334,11.083333333333336,13.316666666666665,12.016666666666667,4.483333333333333,6.55,13.666666666666664,5.7,3.75,15.4,12.616666666666667,6.55,14.533333333333333,9.716666666666667,18.933333333333334,10.233333333333333,12.8,18.133333333333333
